chr12	ENSG00000221439	781132	781258
chr12	ENSG00000285704	867082	867139
chr12	ENSG00000002016	989808	990053
chr12	ENSG00000250132	991050	991190
chr12	ENSG00000082805	1490227	1495933
chr12	ENSG00000275811	1152266	1153059
chr12	ENSG00000249028	1390588	1391502
chr12	ENSG00000267285	1386583	1386987
chr12	ENSG00000249628	1502466	1504424
chr12	ENSG00000111186	1646249	1647243
chr12	ENSG00000171823	1594066	1594165
chr12	ENSG00000266043	1660314	1660380
chr12	ENSG00000006831	1786069	1788678
chr12	ENSG00000271500	1696624	1698044
chr12	ENSG00000285627	1746854	1747099
chr12	ENSG00000243663	1757230	1758011
chr12	ENSG00000151062	1918473	1918836
chr12	ENSG00000166159	1834718	1836752
chr12	ENSG00000256706	1922631	1922867
chr12	ENSG00000235049	1936453	1936574
chr12	ENSG00000151065	2004431	2004535
chr12	ENSG00000151067	2691196	2697950
chr12	ENSG00000203593	2010834	2011392
chr12	ENSG00000256837	2019925	2020532
chr12	ENSG00000256257	2049133	2049463
chr12	ENSG00000278255	2217461	2217920
chr12	ENSG00000256025	2223364	2223479
chr12	ENSG00000256721	2288667	2288937
chr12	ENSG00000285555	2335187	2335702
chr12	ENSG00000285734	2457266	2457392
chr12	ENSG00000256769	2607420	2607440
chr12	ENSG00000203648	2660841	2660969
chr12	ENSG00000256271	2672128	2672220
chr12	ENSG00000246627	2691068	2691157
chr12	ENSG00000256150	2812561	2812902
chr12	ENSG00000283587	2726399	2727050
chr12	ENSG00000274659	2742504	2742855
chr12	ENSG00000256902	2752596	2753132
chr12	ENSG00000255669	2775555	2775658
chr12	ENSG00000224438	2781903	2782371
chr12	ENSG00000256030	2793996	2794295
chr12	ENSG00000004478	2805191	2805410
chr12	ENSG00000258325	2812561	2812902
chr12	ENSG00000258092	2803788	2803938
chr12	ENSG00000111203	2859533	2859791
chr12	ENSG00000053702	2835487	2835544
chr12	ENSG00000283297	2857026	2857083
chr12	ENSG00000111206	2876919	2877155
chr12	ENSG00000171792	2888456	2889523
chr12	ENSG00000078246	2940723	2941130
chr12	ENSG00000278356	2885952	2886329
chr12	ENSG00000252996	2954239	2954338
chr12	ENSG00000197905	3040475	3040673
chr12	ENSG00000250899	3041436	3044950
chr12	ENSG00000234589	3071531	3072145
chr12	ENSG00000011105	3283113	3286564
chr12	ENSG00000278469	3124776	3125063
chr12	ENSG00000256197	3150984	3151476
chr12	ENSG00000275850	3171656	3174056
chr12	ENSG00000227081	3211662	3211917
chr12	ENSG00000250770	3366058	3366122
chr12	ENSG00000236908	3325089	3325340
chr12	ENSG00000257048	3371284	3371346
chr12	ENSG00000111218	3593179	3593973
chr12	ENSG00000256691	3463328	3463586
chr12	ENSG00000243507	3468949	3469296
chr12	ENSG00000130038	3764564	3764819
chr12	ENSG00000280202	3610306	3612003
chr12	ENSG00000222338	3726221	3726327
chr12	ENSG00000283138	3757695	3757842
chr12	ENSG00000111224	3873229	3873436
chr12	ENSG00000118976	3839458	3842525
chr12	ENSG00000256862	3909883	3910338
chr12	ENSG00000256969	4026221	4026658
chr12	ENSG00000256356	4097450	4099519
chr12	ENSG00000242444	4117887	4118132
chr12	ENSG00000255920	4276058	4276184
chr12	ENSG00000285901	4405039	4405490
chr12	ENSG00000118971	4300006	4305350
chr12	ENSG00000078237	4352688	4354593
chr12	ENSG00000213970	4324371	4324811
chr12	ENSG00000118972	4379582	4379728
chr12	ENSG00000111241	4445570	4445614
chr12	ENSG00000047621	4538408	4538508
chr12	ENSG00000111247	4558990	4560048
chr12	ENSG00000010219	4613750	4615302
chr12	ENSG00000256748	4601990	4603420
chr12	ENSG00000272921	4662532	4662643
chr12	ENSG00000111254	4648766	4649047
chr12	ENSG00000256799	4635996	4636140
chr12	ENSG00000256381	4647835	4648027
chr12	ENSG00000139180	4687105	4694317
chr12	ENSG00000255639	4772594	4774184
chr12	ENSG00000255474	4719864	4720102
chr12	ENSG00000130035	4850908	4851003
chr12	ENSG00000256988	4808519	4808641
chr12	ENSG00000151079	4811628	4813412
chr12	ENSG00000255608	4842522	4842675
chr12	ENSG00000256654	5025093	5026012
chr12	ENSG00000111262	4917785	4918220
chr12	ENSG00000284513	4963294	4963450
chr12	ENSG00000255996	5032387	5032941
chr12	ENSG00000130037	5045986	5046788
chr12	ENSG00000285523	5089903	5092742
chr12	ENSG00000256115	5243067	5243151
chr12	ENSG00000256417	5383041	5383653
chr12	ENSG00000256146	5315960	5319347
chr12	ENSG00000256218	5366047	5367774
chr12	ENSG00000255983	5405617	5406651
chr12	ENSG00000185652	5521394	5521536
chr12	ENSG00000047617	5946160	5946232
chr12	ENSG00000255973	5583796	5584085
chr12	ENSG00000110799	6124741	6124770
chr12	ENSG00000240533	6095698	6095970
chr12	ENSG00000255775	6160496	6160719
chr12	ENSG00000010278	6237825	6238271
chr12	ENSG00000202318	6234344	6234455
chr12	ENSG00000256103	6270167	6270425
chr12	ENSG00000008323	6328142	6328506
chr12	ENSG00000067182	6341814	6342114
chr12	ENSG00000265388	6344553	6344837
chr12	ENSG00000111319	6377675	6377730
chr12	ENSG00000111321	6390934	6391563
chr12	ENSG00000256433	6394506	6396148
chr12	ENSG00000213942	6409636	6410013
chr12	ENSG00000224906	6438497	6438852
chr12	ENSG00000215039	6451468	6451567
chr12	ENSG00000139193	6451389	6451718
chr12	ENSG00000139192	6465874	6466517
chr12	ENSG00000139190	6470531	6470987
chr12	ENSG00000276718	6466536	6467135
chr12	ENSG00000256913	6477713	6480207
chr12	ENSG00000111639	6493716	6493841
chr12	ENSG00000010292	6531409	6531955
chr12	ENSG00000239002	6510221	6510551
chr12	ENSG00000276232	6510274	6510522
chr12	ENSG00000255966	6533463	6533498
chr12	ENSG00000111640	6538167	6538374
chr12	ENSG00000269968	6538140	6538370
chr12	ENSG00000010295	6556029	6556083
chr12	ENSG00000245667	6544730	6544931
chr12	ENSG00000111641	6568206	6568691
chr12	ENSG00000285238	6607299	6607367
chr12	ENSG00000111642	6614471	6614524
chr12	ENSG00000247853	6582643	6584739
chr12	ENSG00000251898	6581473	6581609
chr12	ENSG00000184574	6635906	6636447
chr12	ENSG00000111644	6647366	6647460
chr12	ENSG00000111653	6663101	6663148
chr12	ENSG00000219410	6671425	6672069
chr12	ENSG00000126746	6689367	6689572
chr12	ENSG00000139200	6700613	6700800
chr12	ENSG00000252186	6709451	6709552
chr12	ENSG00000270068	6723232	6723687
chr12	ENSG00000111652	6731149	6731832
chr12	ENSG00000269892	6742984	6743641
chr12	ENSG00000089693	6767140	6767475
chr12	ENSG00000159335	6770439	6770952
chr12	ENSG00000089692	6778387	6778453
chr12	ENSG00000244532	6783853	6784161
chr12	ENSG00000010610	6819326	6820808
chr12	ENSG00000250510	6829858	6829972
chr12	ENSG00000110811	6839458	6839851
chr12	ENSG00000111664	6846895	6847393
chr12	ENSG00000111665	6851221	6852066
chr12	ENSG00000111667	6866074	6866629
chr12	ENSG00000111669	6870380	6870948
chr12	ENSG00000111671	6889305	6889358
chr12	ENSG00000240370	6884370	6884741
chr12	ENSG00000010626	6914068	6914228
chr12	ENSG00000248593	6885649	6885684
chr12	ENSG00000275703	6899751	6900212
chr12	ENSG00000111674	6922797	6923698
chr12	ENSG00000111676	6941777	6942321
chr12	ENSG00000111678	6945919	6946002
chr12	ENSG00000272173	6943507	6944604
chr12	ENSG00000238923	6943815	6943878
chr12	ENSG00000111679	6961125	6961316
chr12	ENSG00000257084	6964200	6964447
chr12	ENSG00000207713	6963698	6963766
chr12	ENSG00000207708	6964096	6964191
chr12	ENSG00000271969	6964948	6965382
chr12	ENSG00000215021	6970543	6970825
chr12	ENSG00000238795	6967336	6967606
chr12	ENSG00000126749	6997224	6997428
chr12	ENSG00000111684	7018424	7018510
chr12	ENSG00000182326	7070648	7071032
chr12	ENSG00000239701	7032107	7032398
chr12	ENSG00000257078	7041155	7041641
chr12	ENSG00000159403	7092388	7092607
chr12	ENSG00000139178	7109180	7109273
chr12	ENSG00000205885	7122244	7122501
chr12	ENSG00000276144	7115735	7116486
chr12	ENSG00000200345	7118784	7118891
chr12	ENSG00000139194	7128775	7128942
chr12	ENSG00000256967	7131024	7131198
chr12	ENSG00000139182	7158078	7158945
chr12	ENSG00000285770	7147634	7147817
chr12	ENSG00000255572	7188745	7189069
chr12	ENSG00000139197	7218401	7218574
chr12	ENSG00000256480	7240854	7240986
chr12	ENSG00000215009	7328370	7328724
chr12	ENSG00000177675	7479859	7479897
chr12	ENSG00000255836	7438779	7439990
chr12	ENSG00000177575	7503690	7503893
chr12	ENSG00000235868	7566368	7567382
chr12	ENSG00000256331	7604349	7605214
chr12	ENSG00000255977	7606833	7607331
chr12	ENSG00000284327	7619871	7620260
chr12	ENSG00000284591	7621222	7621450
chr12	ENSG00000284522	7626102	7626486
chr12	ENSG00000285142	7646714	7647086
chr12	ENSG00000111701	7665872	7665903
chr12	ENSG00000184344	7695728	7695776
chr12	ENSG00000187569	7717074	7717559
chr12	ENSG00000198178	7751429	7751605
chr12	ENSG00000205857	7773848	7774121
chr12	ENSG00000201549	7784402	7784511
chr12	ENSG00000111704	7795092	7799141
chr12	ENSG00000199912	7800360	7800467
chr12	ENSG00000173262	7891127	7891148
chr12	ENSG00000201663	7850716	7850818
chr12	ENSG00000278459	7856168	7856471
chr12	ENSG00000241828	7860436	7860764
chr12	ENSG00000255885	7870851	7871370
chr12	ENSG00000176654	7899483	7900140
chr12	ENSG00000255356	7896607	7896956
chr12	ENSG00000059804	7936034	7936275
chr12	ENSG00000206636	7976258	7976360
chr12	ENSG00000240739	7994769	7995084
chr12	ENSG00000282080	8018899	8019007
chr12	ENSG00000255964	8015976	8016406
chr12	ENSG00000255581	8017200	8017860
chr12	ENSG00000065970	8052847	8055503
chr12	ENSG00000171860	8066277	8066471
chr12	ENSG00000089818	8096127	8097531
chr12	ENSG00000279865	8080380	8082163
chr12	ENSG00000284697	8138139	8138548
chr12	ENSG00000111729	8138284	8138607
chr12	ENSG00000235602	8133771	8134849
chr12	ENSG00000284393	8175227	8175320
chr12	ENSG00000256171	8142318	8142697
chr12	ENSG00000196946	8188500	8188537
chr12	ENSG00000226711	8215805	8216151
chr12	ENSG00000244050	8218687	8218911
chr12	ENSG00000276417	8205983	8207397
chr12	ENSG00000275367	8217757	8221115
chr12	ENSG00000171847	8227479	8227618
chr12	ENSG00000254016	8231637	8231764
chr12	ENSG00000164845	8242856	8242948
chr12	ENSG00000215241	8242361	8242564
chr12	ENSG00000256589	8308597	8308855
chr12	ENSG00000226091	8396422	8396803
chr12	ENSG00000256552	8368991	8369360
chr12	ENSG00000256101	8329396	8329614
chr12	ENSG00000277952	8340181	8340397
chr12	ENSG00000242661	8359053	8359834
chr12	ENSG00000284687	8390269	8390488
chr12	ENSG00000284673	8396422	8396641
chr12	ENSG00000256136	8406832	8407195
chr12	ENSG00000238152	8414779	8415805
chr12	ENSG00000214487	8427639	8428610
chr12	ENSG00000177586	8437402	8438425
chr12	ENSG00000205846	8477461	8478330
chr12	ENSG00000243830	8460617	8461232
chr12	ENSG00000201780	8484745	8484852
chr12	ENSG00000166527	8521268	8522366
chr12	ENSG00000246115	8512373	8512726
chr12	ENSG00000166523	8540797	8540963
chr12	ENSG00000255801	8567493	8567613
chr12	ENSG00000238943	8592475	8592585
chr12	ENSG00000252727	8597508	8597640
chr12	ENSG00000111732	8612767	8612871
chr12	ENSG00000280345	8631544	8632259
chr12	ENSG00000255967	8636615	8637608
chr12	ENSG00000197614	8662626	8662888
chr12	ENSG00000255829	8668632	8668980
chr12	ENSG00000256004	8679495	8679670
chr12	ENSG00000166532	8782911	8783095
chr12	ENSG00000244131	8742427	8743072
chr12	ENSG00000256661	8830661	8830947
chr12	ENSG00000249790	8794304	8795789
chr12	ENSG00000256904	8820585	8820713
chr12	ENSG00000166535	8886506	8887001
chr12	ENSG00000282022	8914955	8915276
chr12	ENSG00000111752	8940575	8941467
chr12	ENSG00000003056	8949487	8949955
chr12	ENSG00000139187	9010025	9010760
chr12	ENSG00000257105	8996496	8996566
chr12	ENSG00000213049	9028743	9029089
chr12	ENSG00000255776	9036343	9037244
chr12	ENSG00000214851	9064267	9065070
chr12	ENSG00000245105	9067548	9068684
chr12	ENSG00000175899	9116127	9116229
chr12	ENSG00000256937	9127782	9128645
chr12	ENSG00000256720	9135083	9135591
chr12	ENSG00000126838	9208341	9208370
chr12	ENSG00000256817	9155880	9156372
chr12	ENSG00000256069	9275637	9275817
chr12	ENSG00000283429	9239466	9239551
chr12	ENSG00000231503	9239985	9240331
chr12	ENSG00000237248	9257922	9257960
chr12	ENSG00000256427	9260613	9261050
chr12	ENSG00000111788	9313104	9313241
chr12	ENSG00000212440	9286672	9286822
chr12	ENSG00000255753	9316020	9316173
chr12	ENSG00000260423	9395718	9397617
chr12	ENSG00000256673	9414802	9414851
chr12	ENSG00000278635	9416585	9416718
chr12	ENSG00000214826	9448103	9448229
chr12	ENSG00000212432	9445057	9445205
chr12	ENSG00000284634	9656920	9658392
chr12	ENSG00000214776	9575642	9575695
chr12	ENSG00000256975	9506981	9508440
chr12	ENSG00000111796	9607839	9607886
chr12	ENSG00000212345	9624121	9624228
chr12	ENSG00000233719	9641722	9643011
chr12	ENSG00000272917	9656920	9657070
chr12	ENSG00000256442	9647840	9648009
chr12	ENSG00000256594	9656920	9658412
chr12	ENSG00000257027	9659640	9662085
chr12	ENSG00000069493	9694871	9699555
chr12	ENSG00000213443	9695383	9696227
chr12	ENSG00000256582	9708871	9709350
chr12	ENSG00000184293	9733264	9733299
chr12	ENSG00000110848	9760820	9760901
chr12	ENSG00000256912	9817775	9818025
chr12	ENSG00000150045	9844523	9845007
chr12	ENSG00000110852	9869204	9870136
chr12	ENSG00000255882	9869329	9869808
chr12	ENSG00000256797	9895830	9895833
chr12	ENSG00000188393	9932329	9932381
chr12	ENSG00000225231	9943129	9943495
chr12	ENSG00000231560	9952549	9953336
chr12	ENSG00000172322	9995017	9995694
chr12	ENSG00000165682	10013400	10013424
chr12	ENSG00000256660	10018478	10018619
chr12	ENSG00000256803	10030542	10030606
chr12	ENSG00000197992	10065629	10066027
chr12	ENSG00000256626	10045484	10045711
chr12	ENSG00000150048	10111284	10111627
chr12	ENSG00000223042	10084185	10084490
chr12	ENSG00000255734	10111737	10112471
chr12	ENSG00000172243	10130202	10130258
chr12	ENSG00000173391	10172077	10172138
chr12	ENSG00000165685	10190137	10191801
chr12	ENSG00000139112	10221849	10223130
chr12	ENSG00000255958	10214641	10214761
chr12	ENSG00000134539	10315344	10315637
chr12	ENSG00000256288	10338044	10338292
chr12	ENSG00000256155	10360583	10361045
chr12	ENSG00000245648	10396178	10398506
chr12	ENSG00000213809	10391834	10391874
chr12	ENSG00000255819	10410098	10410146
chr12	ENSG00000183542	10409575	10409757
chr12	ENSG00000205810	10420550	10420595
chr12	ENSG00000255641	10435986	10436001
chr12	ENSG00000205809	10442226	10442300
chr12	ENSG00000134545	10454331	10454685
chr12	ENSG00000180574	10522692	10523135
chr12	ENSG00000257016	10551265	10551535
chr12	ENSG00000256039	10557335	10558049
chr12	ENSG00000256667	10599521	10599669
chr12	ENSG00000111196	10613540	10613591
chr12	ENSG00000060140	10673965	10674318
chr12	ENSG00000060138	10723111	10723312
chr12	ENSG00000256888	10777317	10777444
chr12	ENSG00000235930	10770304	10770605
chr12	ENSG00000121377	10802570	10802627
chr12	ENSG00000121314	10806980	10807293
chr12	ENSG00000121381	10810075	10810168
chr12	ENSG00000231887	11171421	11171608
chr12	ENSG00000121318	10826269	10826358
chr12	ENSG00000256651	10831073	10832016
chr12	ENSG00000111215	10849437	10849475
chr12	ENSG00000275778	11171421	11171600
chr12	ENSG00000284826	10884217	10884255
chr12	ENSG00000256682	10896817	10896952
chr12	ENSG00000212128	10909298	10909562
chr12	ENSG00000134551	10932225	10932341
chr12	ENSG00000212127	11171421	11171573
chr12	ENSG00000212125	10964424	10965352
chr12	ENSG00000212126	10986860	10986912
chr12	ENSG00000255837	10997872	10997875
chr12	ENSG00000212124	11022571	11022620
chr12	ENSG00000256436	11031335	11031407
chr12	ENSG00000256019	11048331	11049256
chr12	ENSG00000226761	11062291	11062294
chr12	ENSG00000256274	11077315	11078242
chr12	ENSG00000255374	11092229	11092313
chr12	ENSG00000256400	11097178	11097274
chr12	ENSG00000256188	11134244	11134644
chr12	ENSG00000256981	11158784	11159694
chr12	ENSG00000256712	11171266	11171353
chr12	ENSG00000256537	11171560	11176016
chr12	ENSG00000186136	11186934	11186937
chr12	ENSG00000256657	11196074	11196996
chr12	ENSG00000275119	11251318	11251389
chr12	ENSG00000197870	11269669	11269805
chr12	ENSG00000230657	11310398	11310435
chr12	ENSG00000251655	11395529	11395566
chr12	ENSG00000121335	11500677	11501041
chr12	ENSG00000255790	11486563	11486678
chr12	ENSG00000237303	11481382	11481656
chr12	ENSG00000278654	11500498	11501022
chr12	ENSG00000277705	11507161	11507408
chr12	ENSG00000270863	11512722	11514136
chr12	ENSG00000274551	11521501	11521686
chr12	ENSG00000256237	11555782	11555838
chr12	ENSG00000251747	11546478	11546540
chr12	ENSG00000247157	11590249	11590369
chr12	ENSG00000139083	11891598	11891610
chr12	ENSG00000121380	12210898	12211084
chr12	ENSG00000198134	12111162	12111489
chr12	ENSG00000283475	12111951	12112036
chr12	ENSG00000070018	12266735	12266812
chr12	ENSG00000242405	12155261	12155772
chr12	ENSG00000199551	12226673	12226777
chr12	ENSG00000270857	12248990	12249427
chr12	ENSG00000207010	12289226	12289329
chr12	ENSG00000111261	12350077	12350541
chr12	ENSG00000243141	12338775	12339254
chr12	ENSG00000205791	12356927	12357067
chr12	ENSG00000165714	12465773	12469694
chr12	ENSG00000271370	12452102	12452481
chr12	ENSG00000111266	12562116	12562383
chr12	ENSG00000255670	12491235	12491581
chr12	ENSG00000240424	12568200	12568776
chr12	ENSG00000111269	12641995	12645108
chr12	ENSG00000271215	12615781	12615907
chr12	ENSG00000275963	12648938	12649713
chr12	ENSG00000183150	12696064	12696207
chr12	ENSG00000257004	12684904	12685075
chr12	ENSG00000111276	12721204	12721468
chr12	ENSG00000275560	12718972	12719521
chr12	ENSG00000256658	12723900	12724011
chr12	ENSG00000178878	12829422	12829975
chr12	ENSG00000207983	12764648	12764743
chr12	ENSG00000270296	12771350	12771705
chr12	ENSG00000213782	12829551	12829981
chr12	ENSG00000242329	12840803	12841079
chr12	ENSG00000241352	12850981	12851740
chr12	ENSG00000234498	12875498	12876107
chr12	ENSG00000013588	12912536	12917937
chr12	ENSG00000283759	12915828	12915918
chr12	ENSG00000247498	12983576	12983813
chr12	ENSG00000111291	12952106	12952147
chr12	ENSG00000256011	12963277	12963539
chr12	ENSG00000221611	12972052	12972143
chr12	ENSG00000013583	13000114	13000273
chr12	ENSG00000183935	13001498	13002834
chr12	ENSG00000255621	13039449	13040679
chr12	ENSG00000243129	13021259	13021606
chr12	ENSG00000084444	13141482	13142521
chr12	ENSG00000111305	13103512	13103683
chr12	ENSG00000134531	13216475	13216773
chr12	ENSG00000180861	13387063	13387167
chr12	ENSG00000273079	13981915	13981957
chr12	ENSG00000201476	13440883	13441001
chr12	ENSG00000201909	13459669	13459776
chr12	ENSG00000256306	13547319	13547582
chr12	ENSG00000277935	13544140	13544540
chr12	ENSG00000200475	13683541	13683886
chr12	ENSG00000256346	14169745	14169877
chr12	ENSG00000227760	14192001	14192284
chr12	ENSG00000256084	14220861	14221297
chr12	ENSG00000255763	14237090	14237321
chr12	ENSG00000251908	14250231	14250341
chr12	ENSG00000255749	14254911	14255226
chr12	ENSG00000244573	14365436	14365503
chr12	ENSG00000171681	14498070	14502935
chr12	ENSG00000121316	14567696	14568349
chr12	ENSG00000255649	14533062	14533229
chr12	ENSG00000200830	14553701	14553970
chr12	ENSG00000256751	14619737	14619755
chr12	ENSG00000070019	14696448	14696585
chr12	ENSG00000214772	14757594	14757963
chr12	ENSG00000261324	14762503	14767931
chr12	ENSG00000197837	14771084	14771131
chr12	ENSG00000246705	14775290	14778002
chr12	ENSG00000084463	14803351	14803540
chr12	ENSG00000182993	14904006	14906586
chr12	ENSG00000179256	14814125	14814182
chr12	ENSG00000111339	14843113	14843533
chr12	ENSG00000256339	14844494	14844708
chr12	ENSG00000111341	14885791	14885926
chr12	ENSG00000139055	14938508	14939082
chr12	ENSG00000111348	14961651	14961728
chr12	ENSG00000139053	14981473	14981865
chr12	ENSG00000255727	15006360	15006683
chr12	ENSG00000134533	15348267	15348598
chr12	ENSG00000256650	15114504	15114698
chr12	ENSG00000255660	15155195	15155283
chr12	ENSG00000256283	15255212	15255823
chr12	ENSG00000151490	15596089	15597399
chr12	ENSG00000243916	15439526	15440401
chr12	ENSG00000151491	15882262	15882329
chr12	ENSG00000200105	15671706	15671810
chr12	ENSG00000255565	15781738	15782120
chr12	ENSG00000256627	15803863	15804158
chr12	ENSG00000023734	15902975	15903478
chr12	ENSG00000023697	16036743	16037282
chr12	ENSG00000256134	15971889	15972609
chr12	ENSG00000188991	16277682	16277685
chr12	ENSG00000008394	16609093	16609259
chr12	ENSG00000256238	16399273	16402406
chr12	ENSG00000256450	16513444	16514371
chr12	ENSG00000048540	16610507	16610594
chr12	ENSG00000256564	16573510	16573940
chr12	ENSG00000283240	16787930	16788375
chr12	ENSG00000255871	16693799	16695977
chr12	ENSG00000256211	16989875	16989936
chr12	ENSG00000213235	16990669	16992083
chr12	ENSG00000212358	17071397	17071505
chr12	ENSG00000285724	17167659	17167790
chr12	ENSG00000242991	17121715	17122460
chr12	ENSG00000256896	17383351	17384647
chr12	ENSG00000256756	17400398	17400914
chr12	ENSG00000256994	17589705	17589992
chr12	ENSG00000256389	17615130	17615463
chr12	ENSG00000283665	17673298	17673394
chr12	ENSG00000206662	17710933	17711046
chr12	ENSG00000111404	18320055	18320107
chr12	ENSG00000139144	18648025	18648416
chr12	ENSG00000255892	18358442	18358967
chr12	ENSG00000255960	18424662	18425140
chr12	ENSG00000256138	18493050	18493723
chr12	ENSG00000139151	18737934	18738012
chr12	ENSG00000255993	18692761	18694096
chr12	ENSG00000255648	18737513	18737878
chr12	ENSG00000177938	18739165	18739187
chr12	ENSG00000227525	19089150	19089888
chr12	ENSG00000256844	19107853	19108183
chr12	ENSG00000052126	19375530	19376400
chr12	ENSG00000253284	19149475	19154659
chr12	ENSG00000240993	19176287	19176589
chr12	ENSG00000243854	19303479	19303775
chr12	ENSG00000139154	19720684	19720801
chr12	ENSG00000255909	19413152	19413461
chr12	ENSG00000271462	19418926	19419161
chr12	ENSG00000200247	19445948	19446055
chr12	ENSG00000245205	19456243	19457648
chr12	ENSG00000240328	19508903	19509245
chr12	ENSG00000200885	19724434	19724599
chr12	ENSG00000255910	20009720	20009937
chr12	ENSG00000256849	19941520	19943018
chr12	ENSG00000256287	20098751	20098868
chr12	ENSG00000256499	20129654	20129813
chr12	ENSG00000256879	20369840	20370262
chr12	ENSG00000172572	20680268	20684381
chr12	ENSG00000131982	20449654	20450083
chr12	ENSG00000256663	20551589	20553012
chr12	ENSG00000139155	20752525	20753386
chr12	ENSG00000111700	20916244	20916911
chr12	ENSG00000257046	21090103	21090245
chr12	ENSG00000256157	20845064	20845260
chr12	ENSG00000205754	21092512	21092745
chr12	ENSG00000257062	21176775	21176895
chr12	ENSG00000134538	21239186	21239246
chr12	ENSG00000084453	21419551	21419584
chr12	ENSG00000121351	21378423	21379978
chr12	ENSG00000121350	21468751	21471252
chr12	ENSG00000256021	21448006	21448314
chr12	ENSG00000004700	21501480	21501595
chr12	ENSG00000111711	21515704	21518408
chr12	ENSG00000134548	21537045	21541249
chr12	ENSG00000111713	21604592	21604847
chr12	ENSG00000285854	21657750	21657798
chr12	ENSG00000111716	21757772	21757857
chr12	ENSG00000256615	21759913	21760032
chr12	ENSG00000255644	21766355	21766705
chr12	ENSG00000121361	21775486	21775581
chr12	ENSG00000069431	21942334	21942529
chr12	ENSG00000257022	21887847	21887957
chr12	ENSG00000275567	21828359	21828564
chr12	ENSG00000255627	22008347	22008880
chr12	ENSG00000111726	22065308	22065663
chr12	ENSG00000111728	22436875	22437041
chr12	ENSG00000274624	22104490	22105320
chr12	ENSG00000283582	22134808	22134851
chr12	ENSG00000212172	22195468	22195629
chr12	ENSG00000256714	22397926	22398075
chr12	ENSG00000111731	22544319	22544546
chr12	ENSG00000256973	22463355	22463914
chr12	ENSG00000256371	22574436	22575105
chr12	ENSG00000256774	22596227	22596551
chr12	ENSG00000250166	22618484	22618867
chr12	ENSG00000257023	22624680	22625015
chr12	ENSG00000139163	22684951	22690665
chr12	ENSG00000274885	22638463	22638943
chr12	ENSG00000256995	23173388	23174125
chr12	ENSG00000241451	22722228	22722469
chr12	ENSG00000256923	22742718	22743091
chr12	ENSG00000256321	23191427	23191587
chr12	ENSG00000256353	23108457	23108493
chr12	ENSG00000115934	23251460	23251499
chr12	ENSG00000134532	24562337	24562544
chr12	ENSG00000256473	23638135	23638487
chr12	ENSG00000216192	24212420	24212495
chr12	ENSG00000256120	24237821	24237965
chr12	ENSG00000197503	24582955	24584168
chr12	ENSG00000256852	24583560	24584549
chr12	ENSG00000244662	24642686	24643166
chr12	ENSG00000255745	24773970	24774213
chr12	ENSG00000240481	24706787	24707083
chr12	ENSG00000060982	24948932	24949459
chr12	ENSG00000256482	24836476	24836558
chr12	ENSG00000278969	24902308	24904681
chr12	ENSG00000255921	24960053	24960158
chr12	ENSG00000213736	24967126	24967504
chr12	ENSG00000226397	25006266	25006403
chr12	ENSG00000118308	25108057	25108334
chr12	ENSG00000258546	25092714	25093900
chr12	ENSG00000258449	25100879	25100980
chr12	ENSG00000276842	25103123	25103869
chr12	ENSG00000118307	25195078	25195162
chr12	ENSG00000205707	25209260	25209645
chr12	ENSG00000133703	25250763	25250929
chr12	ENSG00000274987	25210651	25211233
chr12	ENSG00000275197	25225102	25225665
chr12	ENSG00000278743	25385669	25386241
chr12	ENSG00000201439	25404287	25404428
chr12	ENSG00000241846	25409292	25409445
chr12	ENSG00000152936	25648551	25648554
chr12	ENSG00000279173	25423599	25424942
chr12	ENSG00000256079	25435580	25436238
chr12	ENSG00000255988	25440874	25441052
chr12	ENSG00000257009	25592494	25592928
chr12	ENSG00000222950	25779286	25779569
chr12	ENSG00000256686	25814080	25814171
chr12	ENSG00000255725	25803297	25804526
chr12	ENSG00000256440	25833948	25834182
chr12	ENSG00000283603	25874019	25874079
chr12	ENSG00000256256	25885724	25885855
chr12	ENSG00000246695	25959325	25959765
chr12	ENSG00000123094	26079070	26079892
chr12	ENSG00000123095	26124779	26125127
chr12	ENSG00000123096	26299225	26299290
chr12	ENSG00000256894	26126398	26126617
chr12	ENSG00000256234	26335819	26335856
chr12	ENSG00000255750	26319601	26319720
chr12	ENSG00000278095	26273328	26273900
chr12	ENSG00000255858	26317360	26317813
chr12	ENSG00000255968	26421264	26421462
chr12	ENSG00000256185	26336824	26336950
chr12	ENSG00000123104	26832781	26833198
chr12	ENSG00000212549	26373597	26373733
chr12	ENSG00000234428	26648752	26649479
chr12	ENSG00000256640	26800842	26801302
chr12	ENSG00000064102	26938267	26938326
chr12	ENSG00000111790	26964730	26966650
chr12	ENSG00000247903	26977993	26979582
chr12	ENSG00000064115	27014308	27014434
chr12	ENSG00000152944	27066134	27066343
chr12	ENSG00000275764	27037099	27038960
chr12	ENSG00000214700	27082483	27082514
chr12	ENSG00000271418	27093922	27094223
chr12	ENSG00000256226	27161150	27161393
chr12	ENSG00000256625	27147541	27147664
chr12	ENSG00000211455	27322452	27325959
chr12	ENSG00000029153	27420529	27425289
chr12	ENSG00000245311	27446496	27446625
chr12	ENSG00000165935	27502118	27502185
chr12	ENSG00000257037	27497747	27498589
chr12	ENSG00000110841	27692879	27695564
chr12	ENSG00000248100	27552547	27552773
chr12	ENSG00000256056	27593399	27594039
